customer_id,age,gender,loyalty,join_date,avg_spending,unique_orders,total_orders,total_sales,retention
C046275,53,Male,0,2025-04-26,26.1220000839233,25,70,653.05,29
C046217,63,Male,0,2024-01-12,23.9672728885304,22,61,527.28,29
C046183,39,Male,0,2025-03-18,25.5678261570309,23,57,588.06,29
C046113,41,Male,0,2024-02-28,23.3283999633789,25,70,583.21,29
C046139,68,Male,0,2022-09-06,24.0005002975464,20,56,480.01,29
C046088,66,Male,1,2025-12-20,26.261304150457,23,70,604.01,29
C046081,50,Female,0,2025-02-19,25.3004761536916,21,60,531.31,29
C046082,46,Female,1,2025-10-14,29.9136000061035,25,79,747.84,29
C046090,38,Male,0,2022-08-11,26.337200088501,25,68,658.43,29
C046456,18,Female,1,2023-09-06,24.5933333039284,24,71,590.24,29
C046459,27,Male,1,2025-03-24,25.875416358312,24,68,621.01,29
C046424,31,Male,0,2024-03-10,23.6791303676108,23,63,544.62,29
C046368,65,Male,0,2021-12-19,27.9560869569364,23,82,642.99,29
C046386,66,Female,1,2025-11-21,28.1941666603088,24,72,676.66,29
C046347,58,Female,0,2025-01-23,29.6770833134651,24,73,712.25,29
C046333,46,Female,0,2024-04-08,23.2847370097512,19,51,442.41,29
C046503,18,Male,0,2022-08-30,28.253333201011,24,75,678.08,29
C046515,28,Female,1,2023-09-09,32.493999786377,25,94,812.35,29
C046527,37,Female,1,2023-08-13,23.6086365309629,22,71,519.39,29
C046493,51,Male,1,2022-09-08,23.5795653177344,23,65,542.33,29
C046464,18,Male,1,2025-10-02,24.6960874225782,23,53,568.01,29
C046589,64,Male,1,2022-08-06,24.0179997086525,20,55,480.36,29
C046581,24,Female,1,2024-03-19,20.3724999626478,24,61,488.94,29
C046558,38,Male,0,2021-05-23,24.0225001176198,24,76,576.54,29
C046741,70,Female,1,2024-11-24,26.6455997753143,25,69,666.14,29
C046735,55,Male,0,2026-01-15,27.3282607949298,23,67,628.55,29
C046619,32,Female,1,2024-06-01,20.7152173933776,23,59,476.45,29
C046620,69,Male,0,2024-01-09,25.346363696185,22,61,557.62,29
C046649,66,Male,0,2023-04-03,24.9168001365662,25,74,622.92,29
C046662,54,Female,0,2021-11-06,23.5760001897812,20,57,471.52,29
C046766,44,Male,0,2024-12-30,21.4331999015808,25,68,535.83,29
C046819,70,Female,1,2023-11-12,23.4891666173935,24,72,563.74,29
C046865,42,Male,1,2023-08-04,29.3467998123169,25,83,733.67,29
C047293,39,Male,0,2021-03-25,25.005416572094,24,72,600.13,29
C047243,57,Female,1,2021-03-18,26.9447618666149,21,70,565.84,29
C047219,61,Male,1,2023-06-22,25.5014287176586,21,60,535.53,29
C047436,63,Female,0,2022-04-22,25.9265217470086,23,67,596.31,29
C047325,65,Male,0,2025-09-13,28.1404167811076,24,75,675.37,29
C047357,70,Male,0,2025-10-24,32.6137501796087,24,81,782.73,29
C047359,35,Male,1,2025-07-08,26.873600025177,25,75,671.84,29
C047094,37,Male,1,2021-09-26,24.7412498990695,24,68,593.79,29
C047029,22,Male,1,2025-10-12,22.9391303062439,23,65,527.6,29
C047149,55,Female,0,2022-08-01,23.2696000862122,25,80,581.74,29
C047101,48,Male,0,2026-02-23,25.8607999610901,25,69,646.52,29
C047006,53,Female,1,2024-11-04,26.4612002086639,25,88,661.53,29
C046945,65,Female,0,2023-07-16,20.7430434019669,23,65,477.09,29
C046897,34,Male,1,2021-05-24,23.8295832375685,24,75,571.91,29
C046887,30,Male,1,2025-08-05,29.7972729422829,22,71,655.54,29
C046903,70,Female,1,2025-10-13,25.7960869747659,23,70,593.31,29
C046905,48,Male,1,2023-05-19,19.1913042794103,23,60,441.4,29
C047808,51,Male,1,2022-12-01,27.2030436267023,23,71,625.67,29
C047809,35,Male,1,2022-11-18,24.7265384013836,26,79,642.89,29
C047778,47,Female,1,2024-05-01,28.8200000226498,24,85,691.68,29
C047838,61,Male,1,2023-06-24,33.3616666197777,24,93,800.68,29
C047828,47,Female,0,2022-12-11,23.9016667405764,24,72,573.64,29
C047858,52,Male,1,2022-05-03,26.524000005722,25,75,663.1,29
C047859,68,Male,0,2022-06-27,21.0961904979887,21,54,443.02,29
C047982,59,Male,1,2023-02-24,25.1448001670837,25,84,628.62,29
C048020,34,Male,1,2021-07-30,29.0020832419395,24,79,696.05,29
C047995,57,Female,1,2021-11-23,18.7528000068665,25,57,468.82,29
C047924,61,Male,1,2026-02-18,22.777599811554,25,68,569.44,29
C047920,48,Female,0,2025-09-12,26.5008693777997,23,67,609.52,29
C047934,56,Male,0,2021-08-22,26.1595999145508,25,73,653.99,29
C047941,29,Female,1,2025-09-02,25.1023999977112,25,72,627.56,29
C047942,45,Male,0,2022-03-13,20.0008694607279,23,60,460.02,29
C047734,50,Female,0,2021-08-15,25.5812000465393,25,78,639.53,29
C047739,28,Female,0,2021-05-10,21.8613334019979,15,41,327.92,29
C047715,55,Female,1,2023-08-31,24.6883331934611,24,71,592.52,29
C047707,67,Male,0,2024-09-20,28.047826020614,23,75,645.1,29
C047722,24,Female,1,2025-01-19,29.8156002140045,25,70,745.39,29
C047615,61,Female,0,2025-08-01,28.9779167671998,24,79,695.47,29
C047666,47,Male,0,2025-12-10,28.6962500413259,24,75,688.71,29
C047483,50,Male,0,2023-09-09,26.6720833579699,24,78,640.13,29
C047506,33,Female,1,2021-10-17,26.125599861145,25,73,653.14,29
C047495,62,Female,1,2022-11-22,28.6700001444135,21,71,602.07,29
C047553,42,Male,0,2022-04-11,25.1708695577539,23,69,578.93,29
C047554,20,Female,1,2021-10-30,21.4412001800537,25,67,536.03,29
C047538,36,Male,1,2022-10-01,25.4929167032242,24,75,611.83,29
C047572,61,Female,0,2021-03-08,21.3884002780914,25,72,534.71,29
C049861,65,Male,0,2024-02-12,27.4820835590363,24,72,659.57,29
C049821,31,Female,0,2021-08-20,27.6335999679565,25,73,690.84,29
C049766,67,Female,0,2025-07-26,23.8776002502441,25,73,596.94,29
C049797,46,Female,0,2023-07-02,22.1274999499321,20,56,442.55,29
C049788,65,Female,0,2022-08-07,27.0069561833921,23,74,621.16,29
C049804,26,Male,0,2024-01-14,26.0939128087915,23,67,600.16,29
C049985,60,Female,1,2023-03-24,25.133478237235,23,66,578.07,29
C049972,45,Male,1,2025-10-14,29.1584994792938,20,63,583.17,29
C049965,52,Female,0,2022-01-24,25.9895834624767,24,81,623.75,29
C049992,22,Male,1,2025-09-06,21.0065217847409,23,70,483.15,29
C049902,41,Female,0,2021-12-07,27.9921738583109,23,73,643.82,29
C049907,21,Male,0,2022-01-15,28.0827999782562,25,88,702.07,29
C049931,28,Female,0,2023-12-07,25.4264002609253,25,77,635.66,29
C049448,69,Female,0,2025-12-28,29.9960870535477,23,73,689.91,29
C049443,19,Male,0,2022-10-28,26.4680000400543,25,75,661.7,29
C049429,47,Male,1,2024-07-29,27.9785713241214,21,70,587.55,29
C049352,27,Male,0,2021-05-06,29.4065217557161,23,74,676.35,29
C049378,20,Female,0,2022-08-23,18.803200006485,25,67,470.08,29
C049363,66,Female,1,2026-02-20,24.6641662915548,24,75,591.94,29
C049349,40,Male,0,2024-09-14,28.824000415802,25,83,720.6,29
C049257,69,Female,1,2021-10-11,27.3778573104313,14,48,383.29,29
C049258,64,Female,0,2024-06-06,25.6647999286652,25,70,641.62,29
C049283,23,Male,0,2022-05-28,27.3540907122872,22,72,601.79,29
C049297,63,Female,0,2021-07-23,25.2856000804901,25,76,632.14,29
C049244,24,Male,1,2025-07-29,27.3483333985011,24,72,656.36,29
C049216,40,Female,0,2021-11-12,22.6579998016357,25,72,566.45,29
C049200,28,Female,1,2021-12-08,23.2727270451459,22,63,512,29
C049647,47,Female,0,2025-04-21,28.0241664250692,24,77,672.58,29
C049627,70,Male,1,2023-01-28,22.6984000778198,25,80,567.46,29
C049640,30,Female,1,2021-07-23,26.3783333102862,24,72,633.08,29
C049641,58,Female,1,2022-06-01,30.2191665669282,24,76,725.26,29
C049704,20,Female,1,2025-06-26,27.5190907391635,22,69,605.42,29
C049475,63,Female,0,2026-03-02,19.3376189754123,21,60,406.09,29
C049512,32,Male,1,2025-05-29,30.5239998626709,25,86,763.1,29
C049507,23,Female,1,2022-05-05,29.6545835236708,24,86,711.71,29
C049499,53,Male,0,2025-07-19,22.1570833126704,24,57,531.77,29
C049576,58,Female,0,2025-01-28,25.726249953111,24,72,617.43,29
C049573,62,Female,0,2024-10-31,22.4964000320435,25,65,562.41,29
C049548,50,Female,1,2025-08-01,24.6166664361954,24,65,590.8,29
C048984,59,Female,1,2024-03-28,30.2148000907898,25,89,755.37,29
C048999,19,Female,1,2024-10-23,21.8147999095917,25,72,545.37,29
C049011,46,Male,1,2023-03-24,28.3952173564745,23,72,653.09,29
C048925,23,Male,1,2024-07-18,30.3615998268127,25,83,759.04,29
C049113,30,Female,1,2023-05-20,22.3558330833912,24,75,536.54,29
C049106,70,Female,0,2025-02-05,13.9491666456064,24,55,334.78,29
C049083,29,Female,0,2022-05-25,22.2976000595093,25,66,557.44,29
C049076,21,Female,1,2025-01-09,24.7904001998901,25,72,619.76,29
C049060,33,Male,0,2023-10-24,20.2386362335899,22,51,445.25,29
C049046,31,Female,1,2022-03-05,23.2712000465393,25,73,581.78,29
C049157,49,Female,1,2024-01-26,26.0766663778396,21,59,547.61,29
C049124,20,Female,0,2023-11-17,24.3183332284292,24,75,583.64,29
C049142,38,Female,1,2021-11-11,30.4470829963684,24,86,730.73,29
C049137,26,Female,1,2021-07-20,29.5573686800505,19,56,561.59,29
C048845,50,Male,0,2025-11-17,28.1987999534607,25,83,704.97,29
C048846,69,Male,0,2022-12-20,24.7283332844575,24,70,593.48,29
C048837,52,Male,0,2023-05-11,19.6744998574257,20,50,393.49,29
C048896,38,Female,0,2022-01-24,25.9079168836276,24,71,621.79,29
C048869,69,Male,0,2023-01-20,27.4062498609225,24,77,657.75,29
C048871,24,Female,1,2025-09-16,25.689545284618,22,65,565.17,29
C048815,28,Female,1,2022-09-26,22.7972725087946,22,74,501.54,29
C048805,39,Female,0,2022-05-18,29.1904348705126,23,78,671.38,29
C048787,52,Female,0,2022-01-06,27.4499997008931,22,74,603.9,29
C048749,50,Male,0,2025-03-25,27.8679170211156,24,81,668.83,29
C048710,66,Female,0,2021-10-04,21.3273912305417,23,67,490.53,29
C048717,21,Male,1,2025-07-30,26.1462501386801,24,73,627.51,29
C048718,64,Female,0,2024-03-29,25.8440910035914,22,67,568.57,29
C048626,22,Male,1,2022-10-04,26.3508001327515,25,80,658.77,29
C048634,50,Female,0,2023-04-28,27.9982607157334,23,72,643.96,29
C048670,52,Male,1,2022-06-28,24.4700000389763,23,66,562.81,29
C048672,68,Female,0,2025-01-29,26.2265219792076,23,73,603.21,29
C048172,47,Female,0,2025-03-16,21.3213636441664,22,61,469.07,29
C048159,67,Male,1,2022-01-13,24.7014286291032,21,62,518.73,29
C048153,26,Female,1,2024-10-27,24.5608693309452,23,68,564.9,29
C048149,60,Female,0,2023-05-01,21.8668000411987,25,69,546.67,29
C048150,59,Female,0,2025-01-25,23.1977272683924,22,59,510.35,29
C048137,62,Male,1,2025-08-16,25.7370836337407,24,78,617.69,29
C048032,69,Male,1,2021-08-01,23.2220833599567,24,61,557.33,29
C048040,50,Female,1,2023-03-16,21.9140909151597,22,58,482.11,29
C048041,27,Male,1,2023-02-17,31.1260001182556,20,64,622.52,29
C048045,38,Female,1,2021-11-28,21.9447825058647,23,60,504.73,29
C048047,27,Male,1,2024-05-17,24.9654167890549,24,73,599.17,29
C048051,69,Female,1,2022-02-08,25.3095454519445,22,64,556.81,29
C048082,60,Female,0,2022-10-12,22.5527998542786,25,72,563.82,29
C048087,62,Male,1,2021-04-22,24.8673912649569,23,70,571.95,29
C048076,43,Male,0,2022-12-19,25.3058332105478,24,72,607.34,29
C048217,32,Female,0,2022-04-08,24.0308000564575,25,72,600.77,29
C048205,19,Male,0,2025-04-09,27.9279999160767,25,79,698.2,29
C048177,31,Male,1,2021-05-11,28.3219999551773,20,62,566.44,29
C048295,35,Female,0,2024-12-11,24.5129167636236,24,71,588.31,29
C048291,34,Male,1,2022-06-03,21.9127272150733,22,67,482.08,29
C048297,41,Male,0,2022-07-29,21.8870000958443,20,59,437.74,29
C048293,44,Female,0,2023-12-23,27.7974996765455,24,80,667.14,29
C048551,53,Male,0,2024-09-09,27.8929165403048,24,78,669.43,29
C048612,26,Male,0,2025-10-21,25.1437500019868,24,69,603.45,29
C048588,53,Female,0,2025-02-05,23.2369564305181,23,63,534.45,29
C048586,65,Male,1,2023-11-04,23.9826084427212,23,71,551.6,29
C048581,42,Male,1,2023-07-04,26.7374998430411,24,82,641.7,29
C048582,20,Female,0,2023-09-24,23.9831999874115,25,73,599.58,29
C048526,45,Male,0,2023-03-28,23.1103847118524,26,73,600.87,29
C048408,18,Female,0,2024-07-15,24.0781815052032,22,61,529.72,29
C048449,43,Male,1,2021-11-25,26.0595834255219,24,68,625.43,29
C048460,58,Female,0,2022-11-25,24.2872727242383,22,60,534.32,29
C048344,24,Male,1,2023-11-30,22.2218180352991,22,60,488.88,29
C048371,24,Male,0,2022-07-29,32.1174996693929,24,79,770.82,29
C048373,46,Female,1,2021-09-09,25.432000246048,25,75,635.8,29
C048392,53,Female,0,2022-04-28,24.9738462888278,26,78,649.32,29
C048384,35,Female,0,2026-01-07,27.7120833794276,24,77,665.09,29
C048464,62,Female,0,2022-05-25,27.7945833007495,24,77,667.07,30
C048450,36,Female,1,2023-12-06,23.8487499654293,24,75,572.37,30
C048403,62,Male,1,2021-07-01,24.6441665689151,24,76,591.46,30
C048404,28,Female,1,2023-06-13,25.4254169861476,24,71,610.21,30
C048382,56,Male,0,2024-10-26,21.6754165987174,24,68,520.21,30
C048428,31,Female,1,2023-08-06,30.9620000600815,20,71,619.24,30
C048530,48,Male,0,2021-09-09,25.033750196298,24,67,600.81,30
C048534,58,Male,1,2021-07-09,27.2845832506816,24,70,654.83,30
C048503,42,Male,0,2024-05-26,29.155000036413,22,77,641.41,30
C048487,31,Male,1,2022-07-22,19.6800000440507,21,55,413.28,30
C048474,27,Male,1,2025-11-03,25.6545456539501,22,61,564.4,30
C048609,67,Female,1,2021-11-18,23.0247826368912,23,67,529.57,30
C048544,18,Female,0,2024-03-30,23.0604347975358,23,62,530.39,30
C048565,25,Male,0,2023-10-06,27.9221738006758,23,75,642.21,30
C048566,57,Female,0,2024-09-15,21.0210000038147,20,49,420.42,30
C048311,57,Male,0,2025-02-04,25.639583269755,24,75,615.35,30
C048316,38,Female,0,2023-11-14,23.1778260728587,23,70,533.09,30
C048251,66,Male,1,2025-01-11,22.1218180981549,22,60,486.68,30
C048263,22,Male,1,2021-11-07,20.6104346772899,23,67,474.04,30
C048174,51,Male,1,2025-12-22,25.4179167548815,24,64,610.03,30
C048176,27,Female,0,2021-07-13,27.115000128746,24,75,650.76,30
C048195,57,Male,1,2023-01-30,20.161738851796,23,59,463.72,30
C048226,61,Female,1,2021-09-23,27.4565218013266,23,73,631.5,30
C048221,27,Male,0,2021-05-19,25.052608790605,23,70,576.21,30
C048237,35,Female,1,2022-05-07,28.7056522991346,23,78,660.23,30
C048234,38,Female,0,2026-01-15,29.9791305790777,23,67,689.52,30
C048228,31,Male,1,2021-10-19,30.0559087558226,22,79,661.23,30
C048074,57,Male,0,2023-02-03,23.8308332761129,24,66,571.94,30
C048095,45,Male,0,2024-08-09,24.4754545797001,22,65,538.46,30
C048036,64,Male,1,2024-07-29,19.7891666491826,24,69,474.94,30
C048132,51,Female,0,2025-03-03,25.2812499006589,24,76,606.75,30
C048103,47,Female,0,2021-06-14,31.5295654483463,23,78,725.18,30
C048661,49,Female,0,2024-02-23,25.3954547101801,22,68,558.7,30
C048662,58,Male,1,2023-08-07,25.2103999328613,25,83,630.26,30
C048642,31,Female,0,2021-12-08,27.9366666248866,21,74,586.67,30
C048618,20,Female,1,2022-06-11,24.0047827181609,23,67,552.11,30
C048690,38,Male,0,2023-01-10,29.5056523654772,23,77,678.63,30
C048773,42,Female,1,2022-03-12,29.0583333770434,24,75,697.4,30
C048816,57,Female,0,2022-02-25,29.2086368148977,22,72,642.59,30
C048823,22,Female,1,2021-11-28,23.9327275753021,22,68,526.52,30
C048811,27,Female,0,2025-07-08,27.133043455041,23,73,624.06,30
C048847,27,Male,0,2023-02-02,30.5126083000847,23,78,701.79,30
C048851,27,Male,1,2023-08-02,26.1708697650744,23,74,601.93,30
C048852,19,Male,0,2025-05-01,21.8958332737287,24,72,525.5,30
C049139,24,Female,1,2022-11-12,25.2795651684637,23,69,581.43,30
C049048,37,Female,0,2022-11-05,22.8641668160756,24,75,548.74,30
C049074,49,Male,1,2025-10-27,26.0850000679493,24,78,626.04,30
C049063,38,Female,0,2024-12-14,25.3808693678483,23,65,583.76,30
C049090,31,Male,1,2023-02-27,23.9281818433241,22,61,526.42,30
C048902,39,Male,1,2025-11-17,30.7547830084096,23,80,707.36,30
C048930,52,Female,1,2022-04-15,29.0729165275892,24,79,697.75,30
C048935,27,Male,1,2021-09-22,25.5230433422586,23,74,587.03,30
C048904,22,Female,0,2023-07-08,30.6608331004779,24,86,735.86,30
C048918,54,Female,0,2025-10-23,25.7877275727012,22,67,567.33,30
C048970,38,Female,1,2022-11-22,25.0412497917811,24,75,600.99,30
C049015,66,Female,0,2023-10-23,23.9519049326579,21,66,502.99,30
C049034,47,Male,1,2024-01-03,30.3718179572712,22,75,668.18,30
C049024,43,Male,0,2024-05-29,18.5437499582767,24,59,445.05,30
C048996,28,Female,1,2023-04-12,21.9091303866843,23,64,503.91,30
C049566,30,Female,0,2024-04-18,20.9247617721558,21,54,439.42,30
C049555,60,Female,1,2023-07-16,23.3233335614204,24,75,559.76,30
C049593,45,Male,0,2022-02-12,33.2516666518317,18,66,598.53,30
C049498,51,Male,0,2022-05-14,24.1463637135246,22,70,531.22,30
C049504,20,Male,0,2023-09-07,26.8937499125799,24,77,645.45,30
C049509,51,Male,0,2024-07-20,18.8154166241487,24,51,451.57,30
C049527,68,Female,0,2025-04-25,24.6581817757,22,66,542.48,30
C049528,20,Female,1,2026-02-16,28.0371427763076,21,70,588.78,30
C049494,48,Male,0,2023-07-11,22.6324999133746,24,70,543.18,30
C049483,67,Female,0,2021-12-09,27.8464996933937,20,66,556.93,30
C049471,60,Male,0,2023-09-13,30.1589998722076,20,67,603.18,30
C049733,46,Male,1,2022-10-25,23.0565217163252,23,60,530.3,30
C049623,39,Male,1,2024-06-12,18.8413043229476,23,54,433.35,30
C049650,45,Male,0,2023-09-15,27.3658333420753,24,70,656.78,30
C049205,36,Female,1,2021-12-22,24.255499792099,20,50,485.11,30
C049248,44,Male,1,2021-09-04,24.7947368872793,19,66,471.1,30
C049233,38,Male,1,2024-05-06,21.9695834517479,24,75,527.27,30
C049225,37,Male,1,2025-02-20,30.6619048799787,21,69,643.9,30
C049271,36,Male,1,2022-10-13,25.9514997243881,20,65,519.03,30
C049372,21,Male,0,2022-11-08,22.2313043345576,23,73,511.32,30
C049391,61,Male,0,2021-12-29,27.8091668188572,24,72,667.42,30
C049387,46,Female,0,2024-10-24,29.2143476942311,23,75,671.93,30
C049446,61,Male,0,2021-08-31,26.1091667016347,24,66,626.62,30
C049439,60,Male,0,2024-01-14,27.0926084311112,23,69,623.13,30
C049458,26,Female,0,2023-10-01,30.2139130053313,23,78,694.92,30
C049422,68,Female,0,2023-02-12,20.6441666384538,24,57,495.46,30
C049398,31,Male,1,2024-05-10,19.4362500111262,24,60,466.47,30
C049401,51,Female,0,2024-07-27,24.5087997245789,25,77,612.72,30
C049405,43,Female,1,2024-03-03,25.9258334934711,24,71,622.22,30
C049406,36,Male,0,2021-12-31,21.4809999227524,20,53,429.62,30
C049408,25,Female,0,2024-01-28,25.0244001483917,25,83,625.61,30
C049935,65,Male,0,2021-05-29,26.6481251716614,16,51,426.37,30
C049923,31,Male,1,2023-05-18,27.1612500548363,24,75,651.87,30
C049953,55,Male,0,2022-04-06,24.0209525199164,21,61,504.44,30
C049895,23,Female,1,2023-10-07,30.8465216678122,23,84,709.47,30
C049896,49,Male,1,2023-09-12,23.0766665708451,21,62,484.61,30
C049892,61,Female,1,2021-11-08,25.4785711424691,21,69,535.05,30
C049893,62,Female,1,2025-11-16,33.2758327325185,24,79,798.62,30
C049885,20,Male,1,2021-07-07,25.8324998617172,24,70,619.98,30
C049989,24,Female,0,2025-10-27,28.9552173614502,23,80,665.97,30
C049823,68,Female,0,2024-08-29,23.616841818157,19,57,448.72,30
C049842,42,Female,0,2023-02-21,28.3373914697896,23,68,651.76,30
C049873,42,Male,1,2024-07-16,20.755652292915,23,59,477.38,30
C047584,70,Female,1,2024-03-20,24.1019046193077,21,62,506.14,30
C047585,65,Male,1,2024-02-08,26.3843477705251,23,71,606.84,30
C047590,70,Female,1,2021-05-01,20.5969565018364,23,54,473.73,30
C047544,46,Male,1,2025-02-17,25.2069565731546,23,71,579.76,30
C047557,52,Female,0,2022-06-22,30.3769565665204,23,76,698.67,30
C047559,49,Male,0,2023-06-21,23.3814285823277,21,69,491.01,30
C047520,54,Male,0,2021-07-02,22.1933334441412,21,56,466.06,30
C047482,63,Male,1,2023-04-28,22.603182034059,22,57,497.27,30
C047617,67,Female,1,2024-04-30,28.6650000268763,22,71,630.63,30
C047611,57,Male,1,2025-08-14,23.6589472544821,19,52,449.52,30
C047612,38,Male,0,2025-07-30,24.5142856098357,21,66,514.8,30
C047629,18,Male,1,2021-08-01,25.8991304480511,23,67,595.68,30
C047724,39,Male,0,2024-12-04,22.7621741709502,23,65,523.53,30
C047709,29,Female,0,2023-04-17,26.6168005275726,25,72,665.42,30
C047741,29,Female,1,2021-04-27,20.1966666976611,24,62,484.72,30
C047684,33,Female,0,2026-01-04,20.3423810005188,21,53,427.19,30
C047940,59,Female,0,2021-11-01,26.0812500913938,24,76,625.95,30
C047935,30,Female,0,2025-07-01,26.6008336047332,24,70,638.42,30
C047932,32,Male,0,2022-12-20,37.6489998102188,20,81,752.98,30
C047991,63,Male,1,2025-11-25,21.032727339051,22,52,462.72,30
C047964,19,Male,1,2021-10-29,20.5386361967434,22,60,451.85,30
C047857,51,Male,0,2021-06-24,29.0750003258387,24,88,697.8,30
C047853,68,Male,0,2025-12-05,22.6143747270107,16,47,361.83,30
C047826,36,Female,1,2025-09-22,23.353912913281,23,70,537.14,30
C047815,55,Female,1,2025-11-11,30.7966667016347,24,76,739.12,30
C047779,22,Male,1,2026-02-22,25.0341666936874,24,80,600.82,30
C047795,27,Female,0,2023-03-23,24.6582609259564,23,70,567.14,30
C047755,41,Female,1,2022-02-16,25.2285712560018,21,62,529.8,30
C046909,42,Female,0,2021-11-01,26.3543477265731,23,63,606.15,30
C046913,41,Female,0,2024-06-12,29.3542106528031,19,66,557.73,30
C046942,33,Female,1,2023-09-28,21.6487501064936,24,77,519.57,30
C047023,25,Female,0,2025-08-06,19.8963636701757,22,63,437.72,30
C047013,32,Male,0,2022-12-20,24.2269563260286,23,70,557.22,30
C046982,67,Male,0,2025-04-21,27.166363846172,22,68,597.66,30
C046986,27,Female,1,2025-03-15,24.8083334366481,24,76,595.4,30
C046988,40,Female,1,2023-11-25,29.6254544474862,22,70,651.76,30
C046959,35,Female,1,2023-10-17,25.6577275232835,22,64,564.47,30
C047115,18,Male,0,2021-11-25,28.655499958992,20,71,573.11,30
C047125,66,Male,0,2024-01-11,25.8426088664843,23,70,594.38,30
C047126,42,Female,1,2024-06-02,29.9847825091818,23,78,689.65,30
C047152,55,Male,0,2024-01-13,27.1973913648854,23,64,625.54,30
